kernel,dtype,N,stride,misalign,tail,median_ms,p10_ms,p90_ms,gflops,gibps,cpe,label,hint,check,vecmode
saxpy,f32,1048576,1,24,0,0.3512,0.29896,0.36706,5.97139,33.367739,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,25,0,0.3385,0.3166,0.35898,6.195427,34.619645,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,26,0,0.4662,0.36828,0.69104,4.498396,25.136744,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,27,0,0.3476,0.29436,0.37802,6.033234,33.71332,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,28,0,0.3841,0.35046,0.39624,5.459911,30.509633,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,29,0,0.3977,0.33118,0.65456,5.273201,29.466306,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,30,0,0.3905,0.34756,0.4072,5.370428,30.009603,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,31,0,0.3401,0.31124,0.39266,6.166281,34.456777,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,32,0,0.6045,0.40662,0.6903,3.469234,19.385856,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,33,0,0.3948,0.3661,0.48782,5.311935,29.682751,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,34,0,0.3046,0.28716,0.41482,6.884938,38.472587,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,35,0,0.3989,0.34308,0.4542,5.257338,29.377664,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,36,0,0.3349,0.29778,0.3541,6.262024,34.991789,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,37,0,0.3795,0.34514,0.59444,5.526092,30.879447,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,38,0,0.5942,0.54704,0.63362,3.529371,19.721895,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,39,0,0.332,0.28924,0.34934,6.316723,35.29744,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,40,0,0.3981,0.31886,0.54102,5.267903,29.436699,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,41,0,0.3173,0.2975,0.37306,6.609367,36.932714,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,42,0,0.3542,0.32862,0.38478,5.920813,33.085121,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,43,0,0.3639,0.328,0.38014,5.76299,32.203215,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,44,0,0.3648,0.3429,0.50946,5.748772,32.123766,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,45,0,0.3448,0.31074,0.37108,6.082227,33.987094,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,46,0,0.3405,0.31346,0.38042,6.159037,34.4163,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,47,0,0.3312,0.30616,0.37196,6.331981,35.382699,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,48,0,0.3997,0.35614,0.42056,5.246815,29.318864,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,49,0,0.3425,0.29428,0.38084,6.123072,34.215328,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,50,0,0.34,0.30706,0.39062,6.168094,34.466912,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,51,0,0.3384,0.29176,0.41374,6.197258,34.629876,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,52,0,0.3692,0.32936,0.40668,5.68026,31.740926,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,53,0,0.3779,0.33806,0.47796,5.549489,31.010188,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,54,0,0.3738,0.33212,0.71522,5.610358,31.350321,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,55,0,0.2978,0.27904,0.35154,7.042149,39.351075,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,56,0,0.3643,0.32868,0.39246,5.756662,32.167856,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,57,0,0.3697,0.31642,0.3842,5.672578,31.697998,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,58,0,0.3408,0.31244,0.52548,6.153615,34.386004,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,59,0,0.5697,0.38176,0.89618,3.681151,20.570037,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,60,0,0.42,0.37514,0.67344,4.993219,27.901786,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,61,0,0.3671,0.32498,0.3901,5.712754,31.922501,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,62,0,0.3601,0.31126,0.40634,5.823804,32.543044,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f32,1048576,1,63,0,0.374,0.33474,0.39256,5.607358,31.333556,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,0,0,0.9719,0.95182,1.25052,2.157786,24.115135,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,1,0,1.0061,0.98404,1.21998,2.084437,23.295398,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,2,0,1.0004,0.97424,1.19082,2.096313,23.428129,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,3,0,0.9848,0.9698,1.04114,2.129521,23.799249,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,4,0,0.9901,0.96176,1.04056,2.118121,23.671851,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,5,0,1.0219,0.97676,1.4354,2.052209,22.935219,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,6,0,1.0023,0.97586,1.04926,2.09234,23.383717,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,7,0,0.9898,0.97256,1.11858,2.118763,23.679026,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,8,0,0.9411,0.923,0.97986,2.228405,24.904367,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,9,0,1.0146,0.98002,1.09332,2.066974,23.100237,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,10,0,1.0023,0.99216,1.12612,2.09234,23.383717,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,11,0,0.9961,0.96238,1.1037,2.105363,23.529264,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,12,0,0.9881,0.96772,1.07316,2.122409,23.719765,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,13,0,0.9686,0.95164,1.06778,2.165137,24.197295,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,14,0,0.9857,0.95656,1.07098,2.127576,23.777519,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,15,0,0.9956,0.95562,1.17044,2.10642,23.541081,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,16,0,0.9772,0.94196,1.15034,2.146083,23.984343,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,17,0,0.9761,0.95572,1.01798,2.148501,24.011372,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,18,0,0.9681,0.9522,1.02266,2.166256,24.209792,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,19,0,0.9624,0.94918,0.9748,2.179086,24.35318,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,20,0,0.9649,0.94924,1.08248,2.17344,24.290082,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,21,0,0.9755,0.95052,0.9943,2.149823,24.02614,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,22,0,1.0014,0.97466,1.03798,2.09422,23.404733,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,23,0,0.957,0.94292,1.21302,2.191381,24.490596,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,24,0,0.9755,0.92602,1.10714,2.149823,24.02614,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,25,0,0.9595,0.9426,1.13054,2.185672,24.426785,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,26,0,0.9892,0.95852,1.1611,2.120049,23.693389,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,27,0,0.9947,0.96884,1.09164,2.108326,23.562381,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,28,0,0.989,0.95366,1.01342,2.120477,23.69818,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,29,0,0.9573,0.94318,1.01798,2.190695,24.482921,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,30,0,0.9696,0.9408,1.03044,2.162904,24.172339,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,31,0,0.9482,0.93884,0.9897,2.211719,24.717887,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,32,0,0.9775,0.9402,1.01522,2.145424,23.976982,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,33,0,0.9678,0.94376,1.03798,2.166927,24.217297,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,34,0,0.9961,0.95668,1.0927,2.105363,23.529264,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,35,0,0.9846,0.96996,1.07152,2.129953,23.804083,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,36,0,1.0135,0.96328,1.10384,2.069218,23.125308,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,37,0,0.9747,0.95204,1.1487,2.151587,24.04586,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,38,0,0.9864,0.95768,1.08744,2.126067,23.760645,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,39,0,1.6317,1.03376,1.74628,1.285256,14.363854,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,40,0,0.9614,0.95038,1.0855,2.181352,24.378511,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,41,0,1.0001,0.96056,1.10898,2.096942,23.435156,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,42,0,0.9845,0.9724,1.05414,2.13017,23.806501,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,43,0,0.9935,0.95904,1.0828,2.110873,23.59084,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,44,0,1.016,0.99018,1.2243,2.064126,23.068406,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,45,0,1.0614,1.00672,1.23368,1.975836,22.081685,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,46,0,0.9882,0.97114,1.03642,2.122194,23.717365,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,47,0,1.007,0.95596,1.12928,2.082574,23.274578,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,48,0,0.9692,0.9468,1.10458,2.163797,24.182315,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,49,0,1.0025,0.97986,1.15696,2.091922,23.379052,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,50,0,1.0,0.9782,1.03278,2.097152,23.4375,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,51,0,1.5915,1.39988,1.70952,1.31772,14.726673,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,52,0,1.399,1.26234,1.55968,1.499036,16.753038,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,53,0,1.0202,0.96324,1.04118,2.055628,22.973437,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,54,0,0.974,0.95952,1.03804,2.153133,24.063142,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,55,0,1.0183,0.97892,1.17048,2.059464,23.016302,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,56,0,0.9503,0.92996,1.07748,2.206832,24.663264,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,57,0,0.9778,0.9438,1.12908,2.144766,23.969626,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,58,0,0.9587,0.9479,1.05816,2.187496,24.447168,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,59,0,0.9999,0.9648,1.08724,2.097362,23.439844,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,60,0,1.1849,1.10292,1.36762,1.769898,19.78015,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,61,0,1.0279,0.99918,1.10952,2.04023,22.801343,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,62,0,1.0208,0.98616,1.21148,2.05442,22.959933,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,63,0,1.0239,0.9607,1.18534,2.0482,22.890419,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
saxpy,f64,1048576,1,0,0,0.8775,0.84966,0.98428,2.389917,26.709402,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,1,0,0.8997,0.84832,0.953,2.330946,26.05035,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,2,0,1.0488,0.92684,1.12296,1.999573,22.346968,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,3,0,0.9331,0.91284,1.14826,2.24751,25.117887,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,4,0,0.8942,0.85354,0.96978,2.345283,26.210579,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,5,0,0.9562,0.89768,1.08596,2.193215,24.511086,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,6,0,0.8936,0.88716,0.93802,2.346858,26.228178,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,7,0,1.3695,1.32698,1.43372,1.531327,17.11391,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,8,0,0.9149,0.87798,0.9358,2.29222,25.617554,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,9,0,0.9315,0.89634,1.0031,2.251371,25.161031,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,10,0,0.9246,0.87962,1.3378,2.268172,25.348799,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,11,0,0.9009,0.87796,1.04372,2.327841,26.015651,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,12,0,0.9263,0.89604,1.0965,2.26401,25.302278,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,13,0,0.892,0.8652,0.99138,2.351067,26.275224,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,14,0,1.1199,0.98916,1.19828,1.872624,20.928208,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,15,0,1.1713,0.96658,1.43384,1.790448,20.009818,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,16,0,0.8724,0.85004,0.92538,2.403888,26.865543,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,17,0,0.8871,0.83818,0.9086,2.364054,26.420358,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,18,0,0.9189,0.8773,0.98276,2.282242,25.50604,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,19,0,0.9168,0.87412,1.03912,2.287469,25.564463,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,20,0,0.912,0.87422,1.15976,2.299509,25.699013,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,21,0,0.9752,0.95272,1.01134,2.150484,24.033532,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,22,0,0.9022,0.85566,1.00398,2.324487,25.978164,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,23,0,0.886,0.844,0.9645,2.366989,26.45316,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,24,0,0.8625,0.85246,0.97002,2.431481,27.173913,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,25,0,0.8823,0.86614,0.9272,2.376915,26.564094,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,26,0,0.883,0.85704,1.01216,2.375031,26.543035,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,27,0,0.9063,0.85674,1.0176,2.313971,25.860642,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,28,0,0.9695,0.88396,1.12744,2.163127,24.174832,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,29,0,0.8797,0.86024,0.9311,2.38394,26.642605,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,30,0,0.9208,0.85448,1.12464,2.277533,25.45341,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,31,0,0.9234,0.89674,1.22634,2.27112,25.381741,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,32,0,1.001,0.86872,1.0985,2.095057,23.414086,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,33,0,0.8856,0.86126,0.93714,2.368058,26.465108,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,34,0,0.9185,0.88034,1.12578,2.283236,25.517148,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,35,0,0.8797,0.86394,0.97824,2.38394,26.642605,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,36,0,0.9151,0.86636,1.00822,2.291719,25.611955,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,37,0,0.8839,0.86626,0.91924,2.372612,26.516009,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,38,0,0.8833,0.84804,0.96454,2.374224,26.53402,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,39,0,0.9228,0.8909,1.05484,2.272596,25.398244,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,40,0,0.8828,0.86044,0.91512,2.375569,26.549048,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,41,0,0.8615,0.8524,0.9048,2.434303,27.205456,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,42,0,0.9187,0.8653,0.93326,2.282739,25.511592,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,43,0,0.9219,0.9025,0.97244,2.274815,25.423039,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,44,0,1.0014,0.8731,1.06292,2.09422,23.404733,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,45,0,0.986,0.8903,1.25626,2.126929,23.770284,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,46,0,0.9269,0.88096,1.07912,2.262544,25.285899,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,47,0,0.9629,0.88136,1.24324,2.177954,24.340534,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,48,0,0.967,0.89974,1.2249,2.16872,24.237332,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,49,0,0.871,0.84636,0.94302,2.407752,26.908726,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,50,0,1.1606,1.0901,1.37446,1.806955,20.194296,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,51,0,0.9264,0.87008,0.96728,2.263765,25.299547,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,52,0,0.9856,0.94556,1.10338,2.127792,23.779931,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,53,0,0.8693,0.8236,0.9408,2.412461,26.961348,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,54,0,0.8761,0.84102,1.13342,2.393736,26.752083,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,55,0,1.1368,0.92006,1.31562,1.844785,20.617083,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,56,0,0.8866,0.85532,1.22494,2.365387,26.435258,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,57,0,0.8706,0.84578,0.9399,2.408858,26.921089,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,58,0,0.8864,0.86952,0.92958,2.365921,26.441223,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,59,0,0.8805,0.8731,0.92556,2.381774,26.618399,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,60,0,0.888,0.86028,0.93102,2.361658,26.393581,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,61,0,0.9589,0.93966,1.01696,2.187039,24.442069,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,62,0,0.9032,0.84914,0.91608,2.321913,25.949402,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,63,0,0.9014,0.85918,1.14312,2.32655,26.00122,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
saxpy,f64,1048576,1,0,0,0.9538,0.9225,1.06592,2.198733,24.572762,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,1,0,0.8823,0.8491,0.97544,2.376915,26.564094,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,2,0,0.9037,0.86566,1.06102,2.320629,25.935045,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,3,0,0.9293,0.87708,1.1286,2.256701,25.220596,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,4,0,0.8969,0.86524,0.93668,2.338223,26.131676,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,5,0,0.8717,0.8483,0.92262,2.405819,26.887117,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,6,0,0.9067,0.87902,0.95658,2.31295,25.849233,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,7,0,0.9292,0.8942,1.04654,2.256944,25.22331,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,8,0,0.9044,0.86848,1.00352,2.318832,25.914971,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,9,0,0.9518,0.88592,1.11776,2.203354,24.624396,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,10,0,0.9297,0.88876,1.14536,2.25573,25.209745,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,11,0,0.952,0.8885,0.99082,2.202891,24.619223,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,12,0,0.9147,0.8709,1.15086,2.292721,25.623155,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,13,0,0.9115,0.87768,0.9726,2.30077,25.71311,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,14,0,0.8935,0.86944,0.97498,2.34712,26.231114,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,15,0,0.8906,0.84378,0.9745,2.354763,26.316528,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,16,0,1.0553,0.90624,1.32256,1.987257,22.209324,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,17,0,1.0401,0.878,1.40476,2.016298,22.533891,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,18,0,0.9251,0.8714,1.12462,2.266946,25.335099,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,19,0,0.8794,0.84508,1.03892,2.384753,26.651694,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,20,0,0.9108,0.86868,1.00088,2.302538,25.732872,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,21,0,0.9661,0.88272,1.01782,2.17074,24.259911,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,22,0,0.9027,0.8671,0.97676,2.323199,25.963775,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,23,0,0.9245,0.89582,0.98972,2.268418,25.351541,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,24,0,0.8996,0.84092,1.01816,2.331205,26.053246,0.0,mis,mode:AVX2,isa:AVX2,AVX2
